,datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude (degrees_east),maxLongitude (degrees_east),longitudeSpacing (degrees_east),minLatitude (degrees_north),maxLatitude (degrees_north),latitudeSpacing (degrees_north),minAltitude (m),maxAltitude (m),minTime (UTC),maxTime (UTC),timeSpacing (seconds),griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
78,mlotst_ssp370_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle MixedLayerDepth [depthSurf] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp370_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp370_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/mlotst_ssp370_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/mlotst_ssp370_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/mlotst_ssp370_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/mlotst_ssp370_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/mlotst_ssp370_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/mlotst_ssp370_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=mlotst_ssp370_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
79,mlotst_ssp460_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle MixedLayerDepth [depthSurf] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp460_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp460_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/mlotst_ssp460_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/mlotst_ssp460_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/mlotst_ssp460_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/mlotst_ssp460_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/mlotst_ssp460_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/mlotst_ssp460_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=mlotst_ssp460_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
80,mlotst_ssp585_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle MixedLayerDepth [depthSurf] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp585_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/mlotst_ssp585_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/mlotst_ssp585_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/mlotst_ssp585_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/mlotst_ssp585_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/mlotst_ssp585_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/mlotst_ssp585_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/mlotst_ssp585_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=mlotst_ssp585_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
81,no3_baseline_2000_2018_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMax] Baseline 2000-2018.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/no3_baseline_2000_2018_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/no3_baseline_2000_2018_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_baseline_2000_2018_depthmax/request,https://erddap.bio-oracle.org/erddap/files/no3_baseline_2000_2018_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_baseline_2000_2018_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_baseline_2000_2018_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_baseline_2000_2018_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_baseline_2000_2018_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_baseline_2000_2018_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
82,no3_ssp119_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMax] SSP119 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp119_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp119_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp119_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp119_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp119_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp119_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp119_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp119_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp119_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
83,no3_ssp126_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMax] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp126_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp126_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp126_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp126_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp126_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp126_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp126_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp126_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp126_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
84,no3_ssp245_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMax] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp245_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp245_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp245_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp245_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp245_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp245_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp245_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp245_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp245_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
85,no3_ssp370_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMax] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp370_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp370_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp370_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp370_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp370_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp370_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp370_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp370_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp370_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
86,no3_ssp460_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMax] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp460_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp460_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp460_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp460_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp460_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp460_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp460_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp460_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp460_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
87,no3_ssp585_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMax] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp585_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp585_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp585_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp585_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp585_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp585_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp585_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp585_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp585_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
88,no3_baseline_2000_2018_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMean] Baseline 2000-2018.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/no3_baseline_2000_2018_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/no3_baseline_2000_2018_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_baseline_2000_2018_depthmean/request,https://erddap.bio-oracle.org/erddap/files/no3_baseline_2000_2018_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_baseline_2000_2018_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_baseline_2000_2018_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_baseline_2000_2018_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_baseline_2000_2018_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_baseline_2000_2018_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
89,no3_ssp119_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMean] SSP119 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp119_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp119_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp119_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp119_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp119_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp119_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp119_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp119_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp119_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
90,no3_ssp126_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMean] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp126_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp126_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp126_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp126_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp126_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp126_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp126_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp126_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp126_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
91,no3_ssp245_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMean] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp245_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp245_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp245_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp245_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp245_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp245_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp245_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp245_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp245_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
92,no3_ssp370_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMean] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp370_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp370_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp370_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp370_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp370_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp370_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp370_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp370_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp370_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
93,no3_ssp460_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMean] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp460_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp460_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp460_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp460_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp460_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp460_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp460_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp460_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp460_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
94,no3_ssp585_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMean] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp585_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/no3_ssp585_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_ssp585_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/no3_ssp585_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_ssp585_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_ssp585_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_ssp585_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_ssp585_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_ssp585_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
95,no3_baseline_2000_2018_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Nitrate [depthMin] Baseline 2000-2018.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/no3_baseline_2000_2018_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/no3_baseline_2000_2018_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/no3_baseline_2000_2018_depthmin/request,https://erddap.bio-oracle.org/erddap/files/no3_baseline_2000_2018_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/no3_baseline_2000_2018_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/no3_baseline_2000_2018_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/no3_baseline_2000_2018_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/no3_baseline_2000_2018_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=no3_baseline_2000_2018_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
